epoch,train_loss,train_acc,eval_loss,eval_acc,eval_acc_top5,lr,best_eval_acc
16,1.6592470253958846,66.46374458874459,2.381074842550873,47.1883786316776,74.55482661668229,0.0004172826515897146,47.1883786316776
17,1.552081995325171,69.18290043290044,2.221036809565536,49.250234301780694,78.25679475164011,0.0004073300977624594,49.250234301780694
18,1.491516119344926,71.50974025974025,2.2330230084556,48.31302717900656,79.14714151827553,0.0003969463130731183,49.250234301780694
19,1.4244926460893639,72.75432900432901,2.3216515475047896,50.04686035613871,78.63167760074977,0.0003861597587537568,50.04686035613871
20,1.3269129981210221,75.5952380952381,2.3597027443789274,48.50046860356139,77.78819119025304,0.000375,50.04686035613871
21,1.2636455158134559,77.75974025974025,2.1915539997475326,51.874414245548266,79.14714151827553,0.00036349762493488667,51.874414245548266
22,1.2196371342454637,78.8961038961039,2.3869748713820473,50.328022492970945,76.89784442361761,0.0003516841607689501,51.874414245548266
23,1.1541822515266797,80.50595238095238,2.286854560953943,51.26522961574508,78.02249297094657,0.00033959198738632514,51.874414245548266
24,1.086324676290735,82.16991341991341,2.094776793239043,52.67104029990628,79.24086223055295,0.00032725424859373687,52.67104029990628
25,1.0403479537664553,83.94209956709956,2.081801082893522,53.88940955951265,80.64667291471415,0.00031470476127563017,53.88940955951265
26,1.0016464580060083,85.02435064935065,2.1498074838236994,53.467666354264296,78.63167760074977,0.00030197792270443975,53.88940955951265
27,0.9489373834360213,86.63419913419914,2.0809188732613775,54.170571696344894,80.83411433926898,0.0002891086162600577,54.170571696344894
28,0.9348589839228304,87.36471861471861,2.100875755337319,54.35801312089972,80.59981255857545,0.00027613211581691336,54.35801312089972
29,0.8952027616046724,87.62175324675324,1.9528003084737784,57.7319587628866,79.80318650421744,0.00026308398906073593,57.7319587628866
30,0.8347553579838245,89.10984848484848,1.996732923005827,56.70103092783505,79.6157450796626,0.00025000000000000006,57.7319587628866
31,0.8010032829784212,89.9891774891775,1.975357664335299,55.48266166822868,80.74039362699156,0.00023691601093926408,57.7319587628866
32,0.7880051739804157,90.51677489177489,1.9978703835799299,56.279287722586695,80.13120899718838,0.00022386788418308668,57.7319587628866
33,0.7473032489354476,91.11201298701299,2.041281728232812,56.888472352389876,80.17806935332709,0.0002108913837399423,57.7319587628866
34,0.7332695392948209,92.31601731601732,2.044634853162381,57.16963448922212,79.85004686035614,0.00019802207729556018,57.7319587628866
35,0.6902630787133138,92.78950216450217,1.9157621611918705,58.90346766635427,81.86504217432052,0.00018529523872436987,58.90346766635427
36,0.685707701813607,92.65422077922078,1.992262234001821,56.74789128397376,80.41237113402062,0.0001727457514062632,58.90346766635427
37,0.6493153399848318,93.95292207792208,1.9260041503673864,57.87253983130272,80.55295220243674,0.00016040801261367496,58.90346766635427
38,0.6266355035883008,94.48051948051948,1.9720978913959657,56.841611996251174,80.9746954076851,0.00014831583923105002,58.90346766635427
39,0.6084011260307196,94.60227272727273,1.8890919087082847,58.76288659793814,80.74039362699156,0.00013650237506511334,58.90346766635427
40,0.5959546503437546,94.8051948051948,1.9301648184643132,57.87253983130272,80.88097469540769,0.00012500000000000008,58.90346766635427
41,0.5838683015985406,95.27867965367966,1.888903186046418,59.27835051546392,80.69353327085285,0.00011384024124624333,59.27835051546392
42,0.5467493448938642,95.83333333333333,1.8972696446880852,57.54451733833177,81.16213683223992,0.00010305368692688177,59.27835051546392
43,0.5389774971323096,96.03625541125541,1.9367246928903246,58.76288659793814,81.630740393627,9.26699022375407e-05,59.27835051546392
44,0.5330085311875199,95.87391774891775,1.8380708083887467,58.90346766635427,81.81818181818181,8.271734841028555e-05,59.27835051546392
45,0.5237857873563643,96.07683982683983,1.8221273048525115,58.95032802249297,81.91190253045923,7.322330470336315e-05,59.27835051546392
46,0.5034317584522875,96.64502164502164,1.8697325601796737,59.27835051546392,81.630740393627,6.421379363065152e-05,59.27835051546392
47,0.5096404057044488,96.67207792207792,1.8649706385240672,58.90346766635427,81.30271790065605,5.5713509635757295e-05,59.27835051546392
48,0.4986067466534577,96.875,1.8245881373008614,58.90346766635427,82.19306466729147,4.774575140626318e-05,59.27835051546392
49,0.48131902264310167,96.95616883116882,1.8109491318883244,59.74695407685098,82.42736644798501,4.0332358013644026e-05,59.74695407685098
50,0.4761082297795779,97.05086580086581,1.7809269104254168,59.93439550140581,81.6776007497657,3.349364905389033e-05,59.93439550140581
51,0.4767492808949896,97.19967532467533,1.8297413979720711,59.51265229615745,80.9278350515464,2.724836895290806e-05,59.93439550140581
52,0.46550092410731625,97.24025974025975,1.8433286511909213,59.559512652296156,82.09934395501406,2.161363558934976e-05,59.93439550140581
53,0.460854732919307,97.37554112554112,1.837734622103987,58.99718837863168,81.30271790065605,1.6604893375699568e-05,59.93439550140581
54,0.46336250387744987,97.37554112554112,1.7878732630440086,59.93439550140581,82.28678537956888,1.2235870926211619e-05,59.93439550140581
55,0.4526372349365449,97.26731601731602,1.7850565353954855,59.79381443298969,82.19306466729147,8.518543427732923e-06,59.93439550140581
56,0.4428064638014996,97.5108225108225,1.764072679981743,59.65323336457357,81.6776007497657,5.463099816548579e-06,59.93439550140581
57,0.45696258693288416,97.55140692640693,1.7889606828653823,59.79381443298969,82.19306466729147,3.077914851215586e-06,59.93439550140581
58,0.4590311467454031,97.9301948051948,1.8059581463987178,59.93439550140581,81.630740393627,1.3695261579316502e-06,59.93439550140581
59,0.44898956414166985,97.59199134199135,1.7841838893760782,59.8406747891284,82.23992502343017,3.4261631135654184e-07,59.93439550140581
