epoch,train_loss,train_acc,test_loss,test_acc,test_acc_top5,lr,best_acc
0,4.186869576073333,5.180369127516778,3.7939169165510176,9.146180280200898,28.284430346286015,0.0005,9.146180280200898
1,3.7093920167660555,11.598154362416107,3.4337510733638466,14.406555643669046,40.99920697858842,0.0004996573836886434,14.406555643669046
2,3.3606032493130473,18.760486577181208,3.07522335349962,22.204599524187152,52.1279407877346,0.0004986304738420682,22.204599524187152
3,3.0496199787063087,25.796979865771814,2.873065986867749,27.068464181866243,59.238699444885015,0.0004969220851487844,27.068464181866243
4,2.792607408041922,32.44546979865772,2.8362428952612135,28.601638910917263,60.08458895056833,0.0004945369001834514,28.601638910917263
5,2.574429015185209,38.25503355704698,2.3895323913689173,38.11789584985461,69.57441184245307,0.0004914814565722671,38.11789584985461
6,2.34090400442181,44.25335570469799,2.288252215331237,40.259053661115516,72.5085910652921,0.00048776412907378846,40.259053661115516
7,2.1426542201298195,49.74832214765101,2.187993916512292,41.712926249008724,73.90959555908009,0.00048339510662430044,41.712926249008724
8,1.932934915459396,56.270973154362416,2.1133455956010567,45.598731165741476,76.55300026434047,0.0004783863644106502,45.598731165741476
9,1.8089080583929216,59.98322147651007,1.8524716601874693,50.59476605868358,81.28469468675654,0.00047275163104709196,50.59476605868358
10,1.672959056776642,63.99958053691275,1.917073943833652,49.22019561194819,79.80438805181073,0.00046650635094610973,50.59476605868358
11,1.5677414009435064,67.22944630872483,1.8395052547023751,52.20724292889241,81.23182659265133,0.00045966764198635603,52.20724292889241
12,1.4499695486070325,71.51845637583892,1.7444459784450022,54.45413692836373,81.94554586307163,0.0004522542485937369,54.45413692836373
13,1.4042947148316658,72.64052013422818,1.7480908700501576,53.84615384615385,82.26275442770289,0.00044428649036424276,54.45413692836373
14,1.3041816437804459,75.94379194630872,1.6882748372523897,57.15040972772932,83.55802273328047,0.0004357862063693486,57.15040972772932
15,1.2439576057379678,77.89429530201342,1.7220824934520516,56.04017975151996,82.73856727464975,0.0004267766952966369,57.15040972772932
16,1.1779077312090254,79.97063758389261,1.7128025046612514,56.99180544541369,83.29368226275443,0.0004172826515897146,57.15040972772932
17,1.121426516831321,81.76384228187919,1.6762359843757018,57.44118424530796,83.66375892149088,0.0004073300977624594,57.44118424530796
18,1.072987362742424,83.76677852348993,1.742887539646785,56.83320116309807,82.50066085117632,0.0003969463130731183,57.44118424530796
19,1.026533018422607,85.23489932885906,1.6479057716119552,58.36637589214909,83.71662701559609,0.0003861597587537568,58.36637589214909
20,0.9796790911647297,86.5876677852349,1.5436200130373405,60.13745704467354,85.17049960348929,0.000375,60.13745704467354
21,0.9395741071277017,88.26552013422818,1.6276866616693528,58.94792492730637,83.53158868622786,0.00036349762493488667,60.13745704467354
22,0.9122481788164817,88.96812080536913,1.4976110865506993,62.35791699709225,85.83135077980438,0.0003516841607689501,62.35791699709225
23,0.8837124588305518,89.94337248322148,1.5523834001945498,59.8466825270949,84.74755485064763,0.00033959198738632514,62.35791699709225
24,0.8454561115511312,91.28565436241611,1.523003894880024,61.08908273856728,84.85329103885805,0.00032725424859373687,62.35791699709225
25,0.8279192255647391,91.67365771812081,1.4803127059853332,63.07163626751256,85.9370869680148,0.00031470476127563017,63.07163626751256
26,0.7947956770658493,92.91107382550335,1.5033695629403732,62.939466032249534,85.51414221517314,0.00030197792270443975,63.07163626751256
27,0.7734170755083929,93.56124161073825,1.4747305024152328,63.44171292624901,86.43933386201428,0.0002891086162600577,63.44171292624901
28,0.7518113210497287,94.35822147651007,1.4486568343724455,63.01876817340735,86.96801480306635,0.00027613211581691336,63.44171292624901
29,0.7294410223128812,95.12374161073825,1.4318592085146318,63.3888448321438,86.73010837959292,0.00026308398906073593,63.44171292624901
30,0.7131693302184944,95.48028523489933,1.4131146652056306,64.26116838487972,87.17948717948718,0.00025000000000000006,64.26116838487972
31,0.6964250239949898,96.18288590604027,1.4451255025039298,64.73698123182659,85.46127412106793,0.00023691601093926408,64.73698123182659
