epoch,train_loss,train_acc,test_loss,test_acc,test_acc_top5,lr,best_acc
0,4.2769715371600325,4.985306465155332,4.052729229242626,6.529209621993127,21.75522072429289,0.0006,6.529209621993127
1,3.926200018721804,10.128043660789253,4.092424241821507,6.47634152788792,25.56172349986783,0.000599588860426372,6.529209621993127
2,3.6706199579935532,14.829974811083124,3.8402130807987005,10.864393338620143,31.879460745440127,0.0005983565686104819,10.864393338620143
3,3.461556076102653,19.48992443324937,3.6531259298891796,16.441977266719533,39.73037272006344,0.0005963065021785413,16.441977266719533
4,3.254626728125123,25.839630562552475,3.431521686838318,16.917790113666403,44.409199048374305,0.0005934442802201416,16.917790113666403
5,2.4703825228760765,25.3463476070529,3.2427362998641738,20.724292889241344,49.14089347079038,0.0005897777478867204,20.724292889241344
6,2.343986110663234,29.429051217464316,3.032435354592779,24.37219138250066,55.48506476341528,0.0005853169548885461,24.37219138250066
7,2.1214964771150644,32.346767422334175,3.035489838526043,25.165212794078773,54.982817869415804,0.0005800741279491605,25.165212794078773
8,2.0726802847547554,36.02015113350126,2.8913951158334488,29.341792228390165,59.18583135077981,0.0005740636372927802,29.341792228390165
9,1.9422908249670072,38.36062132661629,2.7386880393637067,30.822098863335977,62.939466032249534,0.0005673019572565103,30.822098863335977
10,1.868296119067771,42.075986565911,2.9094564779517578,29.07745175786413,60.21675918583135,0.0005598076211353316,30.822098863335977
11,1.7809390063850346,44.7208228379513,2.6528115998082082,33.41263547449115,66.98387523129792,0.0005516011703836271,33.41263547449115
12,1.7264271292938693,47.32367758186398,2.678688604428974,33.042558815754695,65.37139836108908,0.0005427050983124841,33.41263547449115
13,1.6600315817057036,49.81108312342569,3.101196143950478,28.73380914618028,57.15040972772932,0.0005331437884370911,33.41263547449115
14,1.6238584554465652,52.78127623845508,2.639018379630407,35.659529473962465,68.3584456780333,0.0005229434476432182,35.659529473962465
15,1.5419009596634872,54.85936188077246,2.663095093643164,33.28046523922813,65.63573883161511,0.0005121320343559641,35.659529473962465
16,1.514663016615947,56.60159529806885,2.554618498808235,37.82712133227597,68.78139043087496,0.0005007391819076574,37.82712133227597
17,1.4382340543216061,59.130982367758186,2.5908986586223604,36.241078509119745,68.88712661908538,0.0004887961173149512,37.82712133227597
18,1.4179148993804414,61.14609571788413,2.5552608036125206,39.386730108379595,68.19984139571768,0.0004763355756877418,39.386730108379595
19,1.3382877154974853,64.7984886649874,2.547781656792389,38.83161512027491,67.93550092519165,0.000463391710504508,39.386730108379595
20,1.3284989631446242,65.14483627204031,2.5079978446370546,39.94184509648427,70.73750991276765,0.0004499999999999998,39.94184509648427
21,1.30726636807324,66.45675902602855,2.5115422559673117,40.470526037536345,69.86518636003171,0.00043619714992186386,40.470526037536345
22,1.238458867037026,68.81821998320738,2.489062796879344,41.97726671953476,71.76843774781919,0.00042202099292273996,41.97726671953476
23,1.2287907119962371,69.81528127623845,2.820811613224311,34.76077187417393,63.01876817340735,0.00040751038486359003,41.97726671953476
24,1.1980999287790255,70.96977329974811,2.409507938928778,41.792228390166535,71.02828443034629,0.0003927050983124841,41.97726671953476
25,1.1971133698143948,73.6146095717884,2.458307666215133,42.18873909595559,71.68913560666138,0.0003776457135307561,42.18873909595559
26,1.1484204689861846,74.10789252728799,2.723140109351095,36.241078509119745,66.77240285487709,0.00036237350724532764,42.18873909595559
27,1.0871560591594398,76.03904282115869,2.4144279815014347,44.46206714247951,73.88316151202748,0.0003469303395120692,44.46206714247951
28,1.1137285295601755,76.85768261964735,2.7832703920794706,38.065027755749405,68.14697330161248,0.00033135853898029596,44.46206714247951
29,1.0509714715426755,77.92821158690177,2.3995749614098827,42.16230504890299,70.94898228918848,0.000315700786872883,44.46206714247951
30,1.0562677544070131,78.80982367758186,2.217906479344871,45.0436161776368,74.67618292360561,0.0003,45.0436161776368
31,1.0269006224963768,80.00629722921914,2.379403085910924,42.74385408406027,72.61432725350251,0.0002842992131271168,45.0436161776368
32,1.023753472029112,80.24769101595298,2.2505143419038105,46.233148295003964,74.91408934707904,0.00026864146101970393,46.233148295003964
33,0.9875175041575877,81.1502938706969,2.2417903210226267,45.0700502246894,75.23129791171029,0.00025306966048793065,46.233148295003964
34,0.9955268263516558,82.18933669185559,2.180782227644743,46.68252709489823,75.86571504097277,0.0002376264927546721,46.68252709489823
35,0.9566305153616129,83.40680100755668,2.2665543368087695,45.440126883425854,74.33254031192176,0.00022235428646924375,46.68252709489823
36,0.9325436090942594,83.66918555835433,2.141440926895172,47.44911445942374,76.31509384086704,0.00020729490168751573,47.44911445942374
37,0.9251614571818777,84.55079764903442,2.2168613456951825,46.523922812582605,74.5704467353952,0.00019248961513640986,47.44911445942374
38,0.9172463004174701,85.044080604534,2.275995571051062,46.86756542426645,75.44277028813111,0.00017797900707725993,47.44911445942374
39,0.9084873130399574,85.39042821158691,2.152062529861974,46.603224953740416,76.23579169970922,0.00016380285007813592,47.44911445942374
40,0.8774262309374677,86.53442485306465,2.047901362422957,48.427174200370075,77.68966428760243,0.00015000000000000001,48.427174200370075
41,0.8999669269590594,86.75482787573468,2.138370636859458,48.37430610626487,75.94501718213058,0.00013660828949549193,48.427174200370075
42,0.8774945889071794,87.16414777497901,2.1999310981792464,47.47554850647634,75.89214908802538,0.00012366442431225805,48.427174200370075
43,0.8753980333618914,87.93031066330815,1.9846517113018944,50.93840867036743,78.61485593444357,0.00011120388268504878,50.93840867036743
44,0.8608289616234056,88.05625524769101,2.041376947056765,49.828178694158076,78.48268569918055,9.92608180923426e-05,50.93840867036743
45,0.8469160149619922,88.12972292191436,2.0801173606673276,49.85461274121068,77.29315358181337,8.786796564403574e-05,50.93840867036743
46,0.8250874109772651,88.5705289672544,2.1101796345801507,48.797250859106526,76.7909066878139,7.705655235678178e-05,50.93840867036743
47,0.8294104228091781,89.31570109151973,2.112395617907053,48.797250859106526,77.26671953476077,6.685621156290872e-05,50.93840867036743
48,0.8353734089985903,89.20025188916877,2.0193535223733234,50.80623843510441,78.66772402854878,5.729490168751579e-05,50.93840867036743
49,0.8264097948218473,89.82997481108312,2.0905592848297907,49.11445942373778,77.4781919111816,4.8398829616372805e-05,50.93840867036743
50,0.8019390706751749,89.57808564231738,2.035902564011331,49.669574411842454,77.4781919111816,4.0192378864668375e-05,50.93840867036743
51,0.8198572241088906,90.03988245172124,2.0020330183852013,50.59476605868358,78.66772402854878,3.2698042743489654e-05,50.93840867036743
52,0.7958471699986109,90.00839630562552,1.9886273526653802,51.30848532910389,79.11710282844304,2.5936362707219697e-05,51.30848532910389
53,0.8214521305987457,90.3127623845508,2.022773964196136,50.43616177636796,78.35051546391753,1.9925872050839468e-05,51.30848532910389
54,0.8100586581590494,90.6696053736356,2.0276789373107413,50.22468939994713,78.61485593444357,1.4683045111453933e-05,51.30848532910389
