epoch,train_loss,train_acc,test_loss,test_acc,test_acc_top5,lr,best_acc
0,4.175343005422981,6.528127623845508,3.933240272240635,7.665873645255089,27.4649748876553,0.0006,7.665873645255089
1,3.666418854475622,14.494122586062133,3.469624729216997,13.983610890827386,41.23711340206186,0.000599588860426372,13.983610890827386
2,3.364801687317471,22.83795130142737,3.108778878869186,22.283901665344963,50.38329368226275,0.0005983565686104819,22.283901665344963
3,3.110722256547558,28.306045340050378,2.941838536349485,25.958234205656886,56.965371398361086,0.0005963065021785413,25.958234205656886
4,2.862798162911941,35.71578505457599,2.7847947302930987,29.02458366375892,60.692572032778216,0.0005934442802201416,29.02458366375892
5,4.575384924934252,36.33501259445844,2.7577626650339075,30.478456251652126,64.86915146708961,0.0005897777478867204,30.478456251652126
6,4.1264318398924855,38.41309823677582,2.612797159604096,34.57573354480571,67.93550092519165,0.0005853169548885461,34.57573354480571
7,3.778468313085042,43.26196473551637,3.218384031451571,32.64604810996563,67.48612212529738,0.0005800741279491605,34.57573354480571
8,3.5502736466357327,46.809403862300584,2.483910565712828,40.1533174729051,71.97991012424002,0.0005740636372927802,40.1533174729051
9,3.2249952671810123,50.51427371956339,2.501834348086371,39.20169177901137,71.0811525244515,0.0005673019572565103,40.1533174729051
10,3.068415397360583,53.106633081444166,2.4424433529636955,42.505947660586834,74.38540840602697,0.0005598076211353316,42.505947660586834
11,2.8283603996113507,56.66456759026028,2.419069260666051,44.22416071900608,75.57494052339413,0.0005516011703836271,44.22416071900608
12,2.6701392136532953,59.72921914357683,2.2539613803731933,45.62516521279408,76.97594501718213,0.0005427050983124841,45.62516521279408
13,2.568440289881728,61.72334172963896,2.2101403239532464,48.215701823949246,78.05974094633889,0.0005331437884370911,48.215701823949246
14,2.469999535558206,64.4416456759026,2.2335274763092174,48.24213587100185,78.21834522865451,0.0005229434476432182,48.24213587100185
15,2.3116127231559465,67.54827875734676,1.9764212532519916,51.202749140893474,79.93655828707375,0.0005121320343559641,51.202749140893474
16,2.2166230375280307,68.6607892527288,2.0781376407460312,50.700502246894,79.83082209886334,0.0005007391819076574,51.202749140893474
17,2.112443732074286,71.33711167086481,2.0663192455821524,51.863600317208565,80.67671160454665,0.0004887961173149512,51.863600317208565
18,2.059964952600993,72.69101595298069,2.0088467787032465,53.58181337562781,80.49167327517843,0.0004763355756877418,53.58181337562781
19,1.9283294440516896,75.28337531486146,1.9116268936458984,54.63917525773196,82.60639703938674,0.000463391710504508,54.63917525773196
20,1.8624852292183365,76.44836272040303,1.9894210502186245,53.476077187417395,81.52260111022997,0.0004499999999999998,54.63917525773196
21,1.7914619701034777,78.21158690176323,1.8465207447663459,55.06212001057362,82.97647369812319,0.00043619714992186386,55.06212001057362
22,1.7625938302623836,79.16666666666667,1.7752279157112931,56.41025641025641,83.8223632038065,0.00042202099292273996,56.41025641025641
23,1.682707853521448,81.63308144416457,1.7343485002523373,57.414750198255355,84.37747819191118,0.00040751038486359003,57.414750198255355
24,1.6335106082166773,82.12636439966415,1.75836909613753,57.30901401004494,84.64181866243722,0.0003927050983124841,57.414750198255355
25,1.5882612842156245,83.50125944584383,1.7816750929054999,57.494052339413166,84.24530795664816,0.0003776457135307561,57.494052339413166
26,1.5633666542375118,84.07850545759865,1.6990965554205602,60.16389109172614,84.66825270948982,0.00036237350724532764,60.16389109172614
27,1.4957746804811491,85.52686817800168,1.8007976076138057,59.106529209621996,84.5625165212794,0.0003469303395120692,60.16389109172614
28,1.4773789253883458,85.75776658270361,1.6910673770329765,59.47660586835845,85.09119746233148,0.00033135853898029596,60.16389109172614
29,1.4329828924736387,87.35306465155331,1.641725644191563,60.243193232883954,84.19243986254295,0.000315700786872883,60.243193232883954
30,1.3880081053644944,88.14021830394627,1.697036641006617,60.77187417393603,85.69918054454136,0.0003,60.77187417393603
31,1.354335934449203,89.02183039462636,1.7599064873075032,59.66164419772667,85.03832936822627,0.0002842992131271168,60.77187417393603
32,1.3349939392555872,89.74601175482788,1.6193071104036636,61.59132963256675,85.30266983875231,0.00026864146101970393,61.59132963256675
33,1.3092908261705105,90.4806884970613,1.6499691428550172,60.05815490351573,85.91065292096219,0.00025306966048793065,61.59132963256675
34,1.2766278287025183,91.22586062132662,1.5981352082752784,61.353423209093314,85.88421887390959,0.0002376264927546721,61.59132963256675
35,1.2598013220265771,91.7191435768262,1.6401828788250425,60.79830822098863,86.01638910917262,0.00022235428646924375,61.59132963256675
36,1.236259561641991,92.04450041981528,1.570553508282157,61.934972244250595,86.51863600317209,0.00020729490168751573,61.934972244250595
37,1.2230367812161482,92.19143576826197,1.5392508369580231,62.09357652656622,87.07375099127677,0.00019248961513640986,62.09357652656622
38,1.197610222872919,93.45088161209068,1.5308472391566548,62.939466032249534,87.23235527359239,0.00017797900707725993,62.939466032249534
39,1.1690461941870394,93.639798488665,1.5322457658663144,62.27861485593444,87.41739360296062,0.00016380285007813592,62.939466032249534
40,1.1550466305663063,94.08060453400503,1.5306875724862437,62.807295796986516,87.04731694422416,0.00015000000000000001,62.939466032249534
41,1.1455141630220773,94.82577665827036,1.5061371901931506,63.177372455722974,87.62886597938144,0.00013660828949549193,63.177372455722974
42,1.1173164577267933,94.5528967254408,1.5348640160013247,63.49458102035422,87.2852233676976,0.00012366442431225805,63.49458102035422
43,1.092933789458623,95.14063811922755,1.5040342525758505,63.57388316151203,87.36452550885541,0.00011120388268504878,63.57388316151203
44,1.1082225203213825,95.28757346767422,1.5030152440975102,63.3888448321438,87.62886597938144,9.92608180923426e-05,63.57388316151203
45,1.0912480738661452,95.36104114189756,1.4757980920779123,63.30954269098599,87.81390430874967,8.786796564403574e-05,63.57388316151203
46,1.054094391145394,96.00125944584383,1.4683313458525737,63.94395982024848,87.44382765001322,7.705655235678178e-05,63.94395982024848
47,1.0610020013540158,95.79135180520571,1.4854696816827548,63.679619349722444,87.65530002643405,6.685621156290872e-05,63.94395982024848
48,1.0420440768715116,96.04324097397145,1.4658027509054572,63.547449114459425,87.68173407348665,5.729490168751579e-05,63.94395982024848
49,1.0544996027381954,96.16918555835433,1.4618711708310008,63.70605339677505,88.10467882632831,4.8398829616372805e-05,63.94395982024848
50,1.0304285064151966,96.53652392947103,1.4609997894210205,64.15543219666931,88.0518107322231,4.0192378864668375e-05,64.15543219666931
51,1.014283155914518,96.4840470193115,1.4557613690843854,63.838223632038066,88.15754692043352,3.2698042743489654e-05,64.15543219666931
52,1.0153395267818077,96.2951301427372,1.4375671765203517,63.78535553793286,87.76103621464446,2.5936362707219697e-05,64.15543219666931
53,1.0133432272999954,96.80940386230058,1.4276486730157243,64.39333862014274,88.10467882632831,1.9925872050839468e-05,64.39333862014274
54,1.0378269239396833,96.79890848026868,1.4471174406270297,64.34047052603754,87.73460216759186,1.4683045111453933e-05,64.39333862014274
55,1.0203844889885834,96.59949622166246,1.4445776272857596,64.31403647898493,88.15754692043352,1.0222252113279502e-05,64.39333862014274
56,1.007539171716128,96.87237615449202,1.4204071164131165,64.41977266719535,88.36901929685435,6.555719779858291e-06,64.41977266719535
57,0.9972154900469168,96.79890848026868,1.4228940235153964,64.20830029077452,87.97250859106529,3.6934978214587013e-06,64.41977266719535
58,1.00389320003596,96.79890848026868,1.4420696093415004,64.842717420037,88.21041501453873,1.6434313895179793e-06,64.842717420037
59,0.9895410302003625,97.02980688497061,1.4164565613967477,64.57837694951097,88.47475548506476,4.1113957362785e-07,64.842717420037
