epoch,train_loss,train_acc,test_loss,test_acc,test_acc_top5,lr,best_acc
0,4.4923652185300735,5.646515533165407,4.250499763156005,23.050489029870473,42.876024319323285,0.0005,23.050489029870473
1,4.112785076014041,24.24433249370277,3.735143530709133,39.54533439069522,65.02775574940523,0.000499229333433282,39.54533439069522
2,3.655664386316871,38.371116708648195,3.2527644400153246,48.5857784826857,77.10811525244515,0.0004969220851487844,48.5857784826857
3,3.193609028979573,46.37909319899244,2.9232664985979575,55.009251916468415,82.3684906159133,0.0004930924800994191,55.009251916468415
4,2.765254664781412,54.99580184718724,2.5045858278650077,63.41527887919641,86.49220195611949,0.00048776412907378835,63.41527887919641
5,2.3991478869236387,62.09068010075567,2.2221979372073917,67.38038593708697,88.7126619085382,0.0004809698831278216,67.38038593708697
6,2.0716724183307185,66.47774979009236,1.8609254154450054,70.07665873645256,91.19746233148295,0.0004727516310470919,70.07665873645256
7,1.8108038868501746,70.70738874895046,1.6699664265485117,70.81681205392546,91.96404969600846,0.000463160041088523,70.81681205392546
8,1.5972903338577644,73.58312342569269,1.5291507436866323,73.77742532381707,93.28575204863864,0.0004522542485937368,73.77742532381707
9,1.4228184472403538,75.45130142737196,1.3722161417659609,72.32355273592387,92.86280729579698,0.0004401014914000077,73.77742532381707
10,1.274531014545138,78.28505457598656,1.2099872334919073,76.34152788791964,94.50171821305842,0.0004267766952966368,76.34152788791964
11,1.167496385930167,79.3870696893367,1.0849275458979848,77.37245572297118,95.42690985989955,0.0004123620120825459,77.37245572297118
12,1.0609129475668937,81.18178001679262,1.158141679156076,77.58392809939201,95.18900343642612,0.00039694631307311823,77.58392809939201
13,0.9831788119876415,81.93744752308984,0.9701399912447698,78.8263283108644,96.00845889505683,0.0003806246411789871,78.8263283108644
14,0.9156711368589318,82.65113350125945,1.0150268374421707,77.24028548770816,94.87179487179488,0.0003634976249348866,78.8263283108644
15,0.8647692503421673,83.63769941225861,0.8967389557291614,80.14803066349458,95.90272270684642,0.00034567085809127237,80.14803066349458
16,0.8135614922875422,84.76070528967254,0.8776460439509741,80.62384351044145,96.08776103621464,0.0003272542485937368,80.62384351044145
17,0.7698557768157808,84.85516372795969,0.8522400448965471,79.35500925191647,95.61194818926778,0.00030836134096397634,80.62384351044145
18,0.7341887366486437,85.77875734676742,0.8314363017106314,80.72957969865186,96.24636531853027,0.0002891086162600577,80.72957969865186
19,0.7047757379504235,86.38748950461797,0.8753713115034811,78.852762357917,95.40047581284695,0.0002696147739319612,80.72957969865186
20,0.6831030268738192,86.46095717884131,0.783055280079598,81.15252445149352,96.27279936558287,0.00024999999999999995,81.15252445149352
21,0.6522109157004644,87.04869857262804,0.8556820637814893,78.95849854612742,95.55908009516257,0.00023038522606803874,81.15252445149352
22,0.636730006738784,87.77287993282955,0.7701677948558119,81.0203542162305,96.43140364789849,0.0002108913837399423,81.15252445149352
23,0.6138743537123917,87.64693534844669,0.8166317380374214,79.77795400475813,95.82342056568861,0.0001916386590360236,81.15252445149352
24,0.5955724175127988,88.04575986565911,0.742760865294793,82.52709489822892,96.59000793021411,0.0001727457514062631,82.52709489822892
25,0.5799863815063644,88.38161209068011,0.7191043408588685,82.13058419243987,96.72217816547713,0.00015432914190872753,82.52709489822892
26,0.5764094460333324,88.16120906801008,0.7549255279552728,81.7340734866508,96.00845889505683,0.00013650237506511326,82.52709489822892
27,0.5618722040196811,88.74895046179681,0.7029018656129256,82.71213322759715,96.5371398361089,0.00011937535882101275,82.71213322759715
28,0.5588202243037428,88.85390428211586,0.7530514441760754,81.60190325138778,96.32566745968808,0.0001030536869268817,82.71213322759715
29,0.5472746850354996,89.06381192275398,0.7320174918416205,81.62833729844039,96.74861221252974,8.763798791745408e-05,82.71213322759715
30,0.5452222047509715,89.00083963056255,0.7318407321365358,82.07771609833466,96.5107057890563,7.32233047033631e-05,82.71213322759715
31,0.5408545546139818,89.28421494542401,0.7001211576358608,82.57996299233413,96.88078244779275,5.9898508599992235e-05,82.71213322759715
32,0.539913859452949,88.86439966414777,0.7136036673727459,82.3684906159133,96.74861221252974,4.7745751406263136e-05,82.71213322759715
33,0.5324907663655972,89.02183039462636,0.731946357580219,81.62833729844039,96.64287602431932,3.683995891147693e-05,82.71213322759715
34,0.5253267832738476,89.45214105793451,0.7248566393556034,81.99841395717684,96.59000793021411,2.7248368952908038e-05,82.71213322759715
35,0.5264168801231859,89.13727959697734,0.7304854317193893,81.44329896907216,96.14062913031985,1.9030116872178306e-05,82.71213322759715
36,0.5268712360646473,89.39966414777498,0.7612433552083548,81.0467882632831,96.08776103621464,1.223587092621161e-05,82.71213322759715
37,0.5182309504926805,89.34718723761544,0.6551655600655051,83.29368226275443,97.03938673010838,6.907519900580857e-06,83.29368226275443
38,0.536518602043165,89.2632241813602,0.7535160837906649,82.23632038065028,96.5107057890563,3.077914851215584e-06,83.29368226275443
39,0.5307818163345833,89.2527287993283,0.758372154936429,81.12609040444092,96.37853555379328,7.706665667180088e-07,83.29368226275443
