epoch,train_loss,train_acc,eval_loss,eval_acc,eval_acc_top5,lr,best_eval_acc
24,1.52654694261291,79.00943396226415,0.6807018582982937,80.82191780821918,96.4699683877766,0.00032725424859373687,80.82191780821918
25,1.463990833524388,80.56865828092243,0.7457794518503424,80.08429926238145,95.57428872497366,0.00031470476127563017,80.82191780821918
26,1.4050623658318189,81.34171907756813,0.7071616522755839,81.0326659641728,96.52265542676501,0.00030197792270443975,81.0326659641728
27,1.3973619090686054,82.57337526205451,0.654612370958067,82.66596417281349,96.73340358271865,0.0002891086162600577,82.66596417281349
28,1.358000859524469,83.38574423480084,0.62994617474971,83.66701791359326,96.83877766069547,0.00027613211581691336,83.66701791359326
29,1.308492571053015,84.46016771488469,0.6085788183644398,84.24657534246575,97.31296101159114,0.00026308398906073593,84.24657534246575
30,1.2715369709132853,85.3380503144654,0.6116262711702333,83.9304531085353,96.83877766069547,0.00025000000000000006,84.24657534246575
31,1.2490335028126556,86.83176100628931,0.5470657676175723,85.30031612223394,97.41833508956796,0.00023691601093926408,85.30031612223394
32,1.2009184450473425,87.64412997903564,0.542317131547958,85.30031612223394,97.78714436248683,0.00022386788418308668,85.30031612223394
33,1.1839779517935507,88.83647798742139,0.546451076158608,85.93256059009484,97.47102212855637,0.0002108913837399423,85.93256059009484
34,1.1429704192799341,89.03301886792453,0.4754960335343605,87.67123287671232,97.41833508956796,0.00019802207729556018,87.67123287671232
35,1.1101905458628256,89.7667714884696,0.4649031420716245,87.5131717597471,98.1559536354057,0.00018529523872436987,87.67123287671232
36,1.115943782734421,90.44811320754717,0.4519807526761287,88.19810326659642,98.2086406743941,0.0001727457514062632,88.19810326659642
37,1.082630061378519,90.56603773584905,0.45968654450299995,87.67123287671232,98.05057955742888,0.00016040801261367496,88.19810326659642
38,1.046900755704324,91.0377358490566,0.4286620600582802,88.51422550052688,98.31401475237092,0.00014831583923105002,88.51422550052688
39,1.01931579870248,92.43972746331237,0.38884068973700037,89.304531085353,98.2086406743941,0.00013650237506511334,89.304531085353
40,1.019414737414514,92.59696016771488,0.4207800503023306,88.98840885142255,98.05057955742888,0.00012500000000000008,89.304531085353
41,0.9950631557020752,92.96383647798743,0.4013680196411366,88.67228661749209,98.36670179135933,0.00011384024124624333,89.304531085353
42,0.9847468750031989,93.17348008385744,0.3664771834716154,90.30558482613277,98.41938883034773,0.00010305368692688177,90.30558482613277
43,0.9692623649003371,93.59276729559748,0.38836991061526177,90.04214963119072,98.31401475237092,9.26699022375407e-05,90.30558482613277
44,0.9504013039031118,93.89412997903564,0.3653332850924282,90.56902002107482,98.52476290832455,8.271734841028555e-05,90.56902002107482
45,0.9295765047803115,94.14308176100629,0.37885542579772474,90.09483667017913,98.52476290832455,7.322330470336315e-05,90.56902002107482
46,0.9314862405978909,93.854821802935,0.3472662233640572,90.35827186512118,98.41938883034773,6.421379363065152e-05,90.56902002107482
47,0.912918433828174,94.77201257861635,0.33555535840221906,90.99051633298208,98.68282402528978,5.5713509635757295e-05,90.99051633298208
48,0.9070300502347246,94.94234800838575,0.34225234923171793,91.25395152792413,98.68282402528978,4.774575140626318e-05,91.25395152792413
49,0.8971880879292198,95.23060796645703,0.3347859166570408,90.88514225500526,98.63013698630137,4.0332358013644026e-05,91.25395152792413
50,0.8836300399318431,95.16509433962264,0.3201864748502305,92.14963119072708,98.63013698630137,3.349364905389033e-05,92.14963119072708
51,0.8888357131736083,95.47955974842768,0.31604787865918604,92.14963119072708,98.57744994731296,2.724836895290806e-05,92.14963119072708
52,0.8720972338062662,95.2961215932914,0.324051302715398,91.57007376185459,98.68282402528978,2.161363558934976e-05,92.14963119072708
53,0.8774630477343466,95.49266247379455,0.32510520957480993,91.30663856691254,98.7881981032666,1.6604893375699568e-05,92.14963119072708
54,0.886814122929763,95.4664570230608,0.32424325432365386,91.46469968387777,98.840885142255,1.2235870926211619e-05,92.14963119072708
55,0.860037947350828,96.05607966457023,0.32670983799327913,90.93782929399367,98.63013698630137,8.518543427732923e-06,92.14963119072708
56,0.8585297726485215,96.23951781970649,0.31598206385734584,91.83350895679663,98.41938883034773,5.463099816548579e-06,92.14963119072708
57,0.8688131821980266,96.06918238993711,0.3215665107610605,91.51738672286618,98.52476290832455,3.077914851215586e-06,92.14963119072708
58,0.8584447248176958,95.68920335429769,0.3197264400309833,91.46469968387777,98.57744994731296,1.3695261579316502e-06,92.14963119072708
59,0.8690886709925014,95.95125786163523,0.31258043773998323,91.46469968387777,98.63013698630137,3.4261631135654184e-07,92.14963119072708
