epoch,train_loss,train_acc,eval_loss,eval_acc,eval_acc_top5,lr,best_eval_acc
0,4.484656106858027,2.9085497835497836,4.32864119611059,4.5923149015932525,15.69821930646673,5e-05,4.5923149015932525
1,4.0555235261008855,7.305194805194805,3.8708978025513265,8.856607310215558,28.772258669165886,0.00014,8.856607310215558
2,3.7462129272939837,11.593614718614718,4.26514246760961,11.48078725398313,27.225866916588565,0.00022999999999999998,11.48078725398313
3,3.214364010018188,14.082792207792208,5.282709438832095,11.199625117150891,34.44236176194939,0.00031999999999999997,11.48078725398313
4,3.042749201064502,16.774891774891774,3.6334947033697125,16.026241799437674,42.36176194939082,0.00041,16.026241799437674
5,2.98133201490749,19.38582251082251,3.5369985623122826,17.338331771321464,46.20431115276476,0.0005,17.338331771321464
6,2.7887702101752874,21.90205627705628,3.488987677769898,18.08809746954077,45.03280224929709,0.0004997482666353287,18.08809746954077
7,2.626007879193211,26.75865800865801,3.329207286057119,21.883786316776007,50.328022492970945,0.0004989935734988098,21.883786316776007
8,2.4763892298136954,30.04599567099567,3.130520606554884,26.33552014995314,55.57638238050609,0.0004977374404419837,26.33552014995314
9,2.3362378741239573,33.41450216450217,3.090602782248557,28.30365510777882,57.403936269915654,0.0004959823971496574,28.30365510777882
10,2.2734636656649703,36.25541125541125,3.1680052220095174,28.491096532333646,57.21649484536083,0.0004937319780454559,28.491096532333646
11,2.1281328193553084,40.63852813852814,3.0520648924457547,30.178069353327086,59.8406747891284,0.0004909907151739633,30.178069353327086
12,1.9985552399189441,45.67099567099567,3.218436684469922,28.069353327085285,58.85660731021556,0.0004877641290737884,30.178069353327086
13,1.917283272588408,47.65963203463203,2.948478370039063,31.818181818181817,61.949390815370194,0.0004840587176599343,31.818181818181817
14,1.8569755596773965,51.13636363636363,3.1407010024579307,31.021555763823805,58.29428303655108,0.0004798819431378627,31.818181818181817
15,1.7203789793309712,53.92316017316017,3.104203462097951,31.255857544517337,59.46579194001875,0.00047524221697560476,31.818181818181817
16,1.6690400908519696,56.358225108225106,2.8113680706475535,36.26991565135895,64.94845360824742,0.0004701488829641845,36.26991565135895
17,1.5379427390181142,59.80790043290043,2.933442879974451,34.254920337394566,64.19868791002811,0.0004646121984004665,36.26991565135895
18,1.5359061773205216,61.35010822510822,2.736288975418005,35.8950328022493,66.54170571696345,0.00045864331343032565,36.26991565135895
19,1.50801749030749,63.839285714285715,2.662104718519799,40.1124648547329,69.91565135895033,0.0004522542485937369,40.1124648547329
20,1.4394421577453613,65.09740259740259,2.9019091904107497,35.75445173383318,67.57263355201499,0.0004454578706170075,40.1124648547329
21,1.3922930564973262,67.6948051948052,2.9800793167130344,36.22305529522024,66.49484536082474,0.0004382678665009028,40.1124648547329
22,1.3341858882408637,68.53354978354979,2.895071417679827,37.3477038425492,65.69821930646673,0.00043069871595684793,40.1124648547329
23,1.2739133236212132,71.25270562770562,2.9817038940400193,36.97282099343955,63.58950328022493,0.00042276566224671626,40.1124648547329
24,1.2309868006737201,72.71374458874459,2.8870608970844085,39.315838800374884,67.24461105904405,0.0004144846814849282,40.1124648547329
25,1.2164632072954467,74.89177489177489,2.7284673902624212,40.1124648547329,68.41611996251171,0.00040587245046468345,40.1124648547329
26,1.1755695235935641,75.89285714285714,2.784591837139362,40.1124648547329,70.3842549203374,0.00039694631307311834,40.1124648547329
27,1.1624701344347619,77.39448051948052,2.658560629860754,39.78444236176195,70.52483598875351,0.0003877242453630257,40.1124648547329
28,1.1029488352728096,79.03138528138528,2.586853874321842,42.87722586691659,71.7900656044986,0.0003782248193514766,42.87722586691659
